option,url,,doc
USB_ADUTUX,https://cateee.net/lkddb/web-lkddb/USB_ADUTUX.html,,"Say Y if you want to use an ADU device from Ontrak Control Systems.  To compile this driver as a module, choose M here.  The module will be called adutux."
NLS_ISO8859_7,https://cateee.net/lkddb/web-lkddb/NLS_ISO8859_7.html,,"If you want to display filenames with native language characters from the Microsoft FAT file system family or from JOLIET CD-ROMs correctly on the screen, you need to include the appropriate input/output character sets. Say Y here for ISO8859-7, the Modern Greek character set."
INFINIBAND_NES,https://cateee.net/lkddb/web-lkddb/INFINIBAND_NES.html,,"This is the RDMA Network Interface Card (RNIC) driver for NetEffect Ethernet Cluster Server Adapters."
AD5421,https://cateee.net/lkddb/web-lkddb/AD5421.html,,"Say yes here to build support for Analog Devices AD5421 loop-powered digital-to-analog convertors (DAC).  To compile this driver as module choose M here: the module will be called ad5421."
MD_RAID1,https://cateee.net/lkddb/web-lkddb/MD_RAID1.html,,"A RAID-1 set consists of several disk drives which are exact copies of each other.  In the event of a mirror failure, the RAID driver will continue to use the operational mirrors in the set, providing an error free MD (multiple device) to the higher levels of the kernel.  In a set with N drives, the available space is the capacity of a single drive, and the set protects against a failure of (N - 1) drives.  Information about Software RAID on Linux is contained in the Software-RAID mini-HOWTO, available from <http://www.tldp.org/docs.html#howto>.  There you will also learn where to get the supporting user space utilities raidtools.  If you want to use such a RAID-1 set, say Y.  To compile this code as a module, choose M here: the module will be called raid1.  If unsure, say Y."
FUJITSU_LAPTOP,https://cateee.net/lkddb/web-lkddb/FUJITSU_LAPTOP.html,,"This is a driver for laptops built by Fujitsu:    * P2xxx/P5xxx/S6xxx/S7xxx series Lifebooks   * Possibly other Fujitsu laptop models   * Tested with S6410 and S7020  It adds support for LCD brightness control and some hotkeys.  If you have a Fujitsu laptop, say Y or M here."
SERIAL_8250_FINTEK,https://cateee.net/lkddb/web-lkddb/SERIAL_8250_FINTEK.html,,"Selecting this option will add support for the RS485 capabilities of the Fintek F81216A LPC to 4 UART.  If this option is not selected the device will be configured as a standard 16550A serial port.  If unsure, say N."
USB_SERIAL_KEYSPAN_USA28X,https://cateee.net/lkddb/web-lkddb/USB_SERIAL_KEYSPAN_USA28X.html,,"Say Y here to include firmware for the USA-28X converter. Be sure you have a USA-28X, there are also 28XA and 28XB models, the label underneath has the actual part number."
SENSORS_EMC2103,https://cateee.net/lkddb/web-lkddb/SENSORS_EMC2103.html,,"If you say yes here you get support for the temperature and fan sensors of the SMSC EMC2103 chips.  This driver can also be built as a module.  If so, the module will be called emc2103."
GPIO_GRGPIO,https://cateee.net/lkddb/web-lkddb/GPIO_GRGPIO.html,,"Select this to support Aeroflex Gaisler GRGPIO cores from the GRLIB VHDL IP core library."
NFC_PN544_MEI,https://cateee.net/lkddb/web-lkddb/NFC_PN544_MEI.html,,"This module adds support for the mei interface of adapters using NXP pn544 chipsets.  Select this if your pn544 chipset is handled by Intel's Management Engine Interface on your platform.  If you choose to build a module, it'll be called pn544_mei. Say N if unsure."
NLS_MAC_ROMANIAN,https://cateee.net/lkddb/web-lkddb/NLS_MAC_ROMANIAN.html,,"The Apple HFS file system family can deal with filenames in native language character sets. These character sets are stored in so-called MAC codepages. You need to include the appropriate codepage if you want to be able to read/write these filenames on Mac partitions correctly. This does apply to the filenames only, not to the file contents. You can include several codepages. say Y here if you want to include the Mac codepage that is used for Romanian.  If unsure, say Y."
CEPH_FS_POSIX_ACL,https://cateee.net/lkddb/web-lkddb/CEPH_FS_POSIX_ACL.html,,"POSIX Access Control Lists (ACLs) support permissions for users and groups beyond the owner/group/world scheme.  To learn more about Access Control Lists, visit the POSIX ACLs for Linux website <http://acl.bestbits.at/>.  If you don't know what Access Control Lists are, say N"
KMEMCHECK,https://cateee.net/lkddb/web-lkddb/KMEMCHECK.html,,"This option enables tracing of dynamically allocated kernel memory to see if memory is used before it has been given an initial value. Be aware that this requires half of your memory for bookkeeping and will insert extra code at *every* read and write to tracked memory thus slow down the kernel code (but user code is unaffected).  The kernel may be started with kmemcheck=0 or kmemcheck=1 to disable or enable kmemcheck at boot-time. If the kernel is started with kmemcheck=0, the large memory and CPU overhead is not incurred."
SENSORS_IT87,https://cateee.net/lkddb/web-lkddb/SENSORS_IT87.html,,"If you say yes here you get support for ITE IT8705F, IT8712F, IT8716F, IT8718F, IT8720F, IT8721F, IT8726F, IT8728F, IT8732F, IT8758E, IT8771E, IT8772E, IT8781F, IT8782F, IT8783E/F, IT8786E, IT8790E, IT8603E, IT8620E, IT8623E, and IT8628E sensor chips, and the SiS950 clone.  This driver can also be built as a module.  If so, the module will be called it87."
INTEL_MEI_WDT,https://cateee.net/lkddb/web-lkddb/INTEL_MEI_WDT.html,,"A device driver for the Intel MEI iAMT watchdog.  The Intel AMT Watchdog is an OS Health (Hang/Crash) watchdog. Whenever the OS hangs or crashes, iAMT will send an event to any subscriber to this event. The watchdog doesn't reset the the platform.  To compile this driver as a module, choose M here: the module will be called mei_wdt."
CRYPTO_PCBC,https://cateee.net/lkddb/web-lkddb/CRYPTO_PCBC.html,,"PCBC: Propagating Cipher Block Chaining mode This block cipher algorithm is required for RxRPC."
TI_ADS1015,https://cateee.net/lkddb/web-lkddb/TI_ADS1015.html,,"If you say yes here you get support for Texas Instruments ADS1015 ADC chip.  This driver can also be built as a module. If so, the module will be called ti-ads1015."
DRM_MEGACHIPS_STDPXXXX_GE_B850V3_FW,https://cateee.net/lkddb/web-lkddb/DRM_MEGACHIPS_STDPXXXX_GE_B850V3_FW.html,,"This is a driver for the display bridges of GE B850v3 that convert dual channel LVDS to DP++. This is used with the i.MX6 imx-ldb driver. You are likely to say N here."
USB_HWA_HCD,https://cateee.net/lkddb/web-lkddb/USB_HWA_HCD.html,,"This driver enables you to connect Wireless USB devices to your system using a Host Wire Adaptor USB dongle. This is an UWB Radio Controller and WUSB Host Controller connected to your machine via USB (specified in WUSB1.0).  To compile this driver a module, choose M here: the module will be called hwa-hc."
LCD_CLASS_DEVICE,https://cateee.net/lkddb/web-lkddb/LCD_CLASS_DEVICE.html,,"This framework adds support for low-level control of LCD. Some framebuffer devices connect to platform-specific LCD modules in order to have a platform-specific way to control the flat panel (contrast and applying power to the LCD (not to the backlight!)).  To have support for your specific LCD panel you will have to select the proper drivers which depend on this option."
VMWARE_PVSCSI,https://cateee.net/lkddb/web-lkddb/VMWARE_PVSCSI.html,,"This driver supports VMware's para virtualized SCSI HBA. To compile this driver as a module, choose M here: the module will be called vmw_pvscsi."
DM_VERITY_FEC,https://cateee.net/lkddb/web-lkddb/DM_VERITY_FEC.html,,"Add forward error correction support to dm-verity. This option makes it possible to use pre-generated error correction data to recover from corrupted blocks.  If unsure, say N."
VIDEO_ADV_DEBUG,https://cateee.net/lkddb/web-lkddb/VIDEO_ADV_DEBUG.html,,"Say Y here to enable advanced debugging functionality on some V4L devices. In doubt, say N."
GS_FPGABOOT,https://cateee.net/lkddb/web-lkddb/GS_FPGABOOT.html,,"Xilinx FPGA firmware download module"
FSL_EDMA,https://cateee.net/lkddb/web-lkddb/FSL_EDMA.html,,"Support the Freescale eDMA engine with programmable channel multiplexing capability for DMA request sources(slot). This module can be found on Freescale Vybrid and LS-1 SoCs."
CM3232,https://cateee.net/lkddb/web-lkddb/CM3232.html,,"Say Y here if you use cm3232. This option enables ambient light sensor using Capella Microsystems cm3232 device driver.  To compile this driver as a module, choose M here: the module will be called cm3232."
MPU3050_I2C,https://cateee.net/lkddb/web-lkddb/MPU3050_I2C.html,,"This driver supports the Invensense MPU3050 gyroscope over I2C. This driver can be built as a module. The module will be called inv-mpu3050-i2c."
TWL4030_CORE,https://cateee.net/lkddb/web-lkddb/TWL4030_CORE.html,,"Say yes here if you have TWL4030 / TWL6030 family chip on your board. This core driver provides register access and IRQ handling facilities, and registers devices for the various functions so that function-specific drivers can bind to them.  These multi-function chips are found on many OMAP2 and OMAP3 boards, providing power management, RTC, GPIO, keypad, a high speed USB OTG transceiver, an audio codec (on most versions) and many other features."
TCP_CONG_ADVANCED,https://cateee.net/lkddb/web-lkddb/TCP_CONG_ADVANCED.html,,"Support for selection of various TCP congestion control modules.  Nearly all users can safely say no here, and a safe default selection will be made (CUBIC with new Reno as a fallback).  If unsure, say N."
WILC1000_SDIO,https://cateee.net/lkddb/web-lkddb/WILC1000_SDIO.html,,"This module adds support for the SDIO interface of adapters using WILC1000 chipset. The Atmel WILC1000 SDIO is a full speed interface. It meets SDIO card specification version 2.0. The interface supports the 1-bit/4-bit SD transfer mode at the clock range of 0-50 MHz. The host can use this interface to read and write from any register within the chip as well as configure the WILC1000 for data DMA. To use this interface, pin9 (SDIO_SPI_CFG) must be grounded. Select this if your platform is using the SDIO bus."
REGULATOR_MT6311,https://cateee.net/lkddb/web-lkddb/REGULATOR_MT6311.html,,"Say y here to select this option to enable the power regulator of MediaTek MT6311 PMIC. This driver supports the control of different power rails of device through regulator interface."
BLK_DEV_SIIMAGE,https://cateee.net/lkddb/web-lkddb/BLK_DEV_SIIMAGE.html,,"This driver adds PIO/(U)DMA support for the SI CMD680 and SII 3112 (Serial ATA) chips."
LEDS_LM355x,https://cateee.net/lkddb/web-lkddb/LEDS_LM355x.html,,"This option enables support for LEDs connected to LM355x. LM355x includes Torch, Flash and Indicator functions."
SENSORS_INA2XX,https://cateee.net/lkddb/web-lkddb/SENSORS_INA2XX.html,,"If you say yes here you get support for INA219, INA220, INA226, INA230, and INA231 power monitor chips.  The INA2xx driver is configured for the default configuration of the part as described in the datasheet. Default value for Rshunt is 10 mOhms. This driver can also be built as a module.  If so, the module will be called ina2xx."
SERIAL_FSL_LPUART,https://cateee.net/lkddb/web-lkddb/SERIAL_FSL_LPUART.html,,"Support for the on-chip lpuart on some Freescale SOCs."
REGULATOR_S2MPA01,https://cateee.net/lkddb/web-lkddb/REGULATOR_S2MPA01.html,,"This driver controls Samsung S2MPA01 voltage output regulator via I2C bus. S2MPA01 has 10 Bucks and 26 LDO outputs."
TCM_QLA2XXX,https://cateee.net/lkddb/web-lkddb/TCM_QLA2XXX.html,,"Say Y here to enable the TCM_QLA2XXX fabric module for QLogic 24xx+ series target mode HBAs"
W1_SLAVE_DS2423,https://cateee.net/lkddb/web-lkddb/W1_SLAVE_DS2423.html,,"If you enable this you can read the counter values available in the DS2423 chipset from the w1_slave file under the sys file system.  Say Y here if you want to use a 1-wire counter family device (DS2423)."
VIRTIO_BALLOON,https://cateee.net/lkddb/web-lkddb/VIRTIO_BALLOON.html,,"This driver supports increasing and decreasing the amount of memory within a KVM guest.  If unsure, say M."
DEBUG_PERF_USE_VMALLOC,https://cateee.net/lkddb/web-lkddb/DEBUG_PERF_USE_VMALLOC.html,,"Use vmalloc memory to back perf mmap() buffers.  Mostly useful for debugging the vmalloc code on platforms that don't require it.  Say N if unsure."
SENSORS_ADT7310,https://cateee.net/lkddb/web-lkddb/SENSORS_ADT7310.html,,"If you say yes here you get support for the Analog Devices ADT7310 and ADT7320 temperature monitoring chips.  This driver can also be built as a module. If so, the module will be called adt7310."
AD7780,https://cateee.net/lkddb/web-lkddb/AD7780.html,,"Say yes here to build support for Analog Devices AD7170, AD7171, AD7780 and AD7781 SPI analog to digital converters (ADC). If unsure, say N (but it's safe to say Y).  To compile this driver as a module, choose M here: the module will be called ad7780."
SCHED_AUTOGROUP,https://cateee.net/lkddb/web-lkddb/SCHED_AUTOGROUP.html,,"This option optimizes the scheduler for common desktop workloads by automatically creating and populating task groups.  This separation of workloads isolates aggressive CPU burners (like build jobs) from desktop applications.  Task group autogeneration is currently based upon task session."
SLHC,https://cateee.net/lkddb/web-lkddb/SLHC.html,,"This option enables Van Jacobsen serial line header compression routines."
EQUALIZER,https://cateee.net/lkddb/web-lkddb/EQUALIZER.html,,"If you have two serial connections to some other computer (this usually requires two modems and two telephone lines) and you use SLIP (the protocol for sending Internet traffic over telephone lines) or PPP (a better SLIP) on them, you can make them behave like one double speed connection using this driver.  Naturally, this has to be supported at the other end as well, either with a similar EQL Linux driver or with a Livingston Portmaster 2e.  Say Y if you want this and read <file:Documentation/networking/eql.txt>.  You may also want to read section 6.2 of the NET-3-HOWTO, available from <http://www.tldp.org/docs.html#howto>.  To compile this driver as a module, choose M here: the module will be called eql.  If unsure, say N."
FRAMEBUFFER_CONSOLE,https://cateee.net/lkddb/web-lkddb/FRAMEBUFFER_CONSOLE.html,,"Low-level framebuffer-based console driver."
USB_TMC,https://cateee.net/lkddb/web-lkddb/USB_TMC.html,,"Say Y here if you want to connect a USB device that follows the USB.org specification for USB Test and Measurement devices to your computer's USB port.  To compile this driver as a module, choose M here: the module will be called usbtmc."
AD8366,https://cateee.net/lkddb/web-lkddb/AD8366.html,,"Say yes here to build support for Analog Devices AD8366 SPI Dual-Digital Variable Gain Amplifier (VGA).  To compile this driver as a module, choose M here: the module will be called ad8366."
IR_ENE,https://cateee.net/lkddb/web-lkddb/IR_ENE.html,,"Say Y here to enable support for integrated infrared receiver /transceiver made by ENE.  You can see if you have it by looking at lspnp output. Output should include ENE0100 ENE0200 or something similar.  To compile this driver as a module, choose M here: the module will be called ene_ir."
INTEL_MEI_TXE,https://cateee.net/lkddb/web-lkddb/INTEL_MEI_TXE.html,,"MEI Support for Trusted Execution Environment device on Intel SoCs  Supported SoCs: Intel Bay Trail"
GPIO_MOCKUP,https://cateee.net/lkddb/web-lkddb/GPIO_MOCKUP.html,,"This enables GPIO Testing driver, which provides a way to test GPIO subsystem through sysfs(or char device) and debugfs. GPIO_SYSFS must be selected for this test. User could use it through the script in tools/testing/selftests/gpio/gpio-mockup.sh. Reference the usage in it."
SENSORS_SMSC47B397,https://cateee.net/lkddb/web-lkddb/SENSORS_SMSC47B397.html,,"If you say yes here you get support for the SMSC LPC47B397-NC sensor chip.  This driver can also be built as a module.  If so, the module will be called smsc47b397."
ACPI_AC,https://cateee.net/lkddb/web-lkddb/ACPI_AC.html,,"This driver supports the AC Adapter object, which indicates whether a system is on AC or not.  If you have a system that can switch between A/C and battery, say Y.  To compile this driver as a module, choose M here: the module will be called ac."
AD9523,https://cateee.net/lkddb/web-lkddb/AD9523.html,,"Say yes here to build support for Analog Devices AD9523 Low Jitter Clock Generator. The driver provides direct access via sysfs.  To compile this driver as a module, choose M here: the module will be called ad9523."
SMP,https://cateee.net/lkddb/web-lkddb/SMP.html,,"This enables support for systems with more than one CPU. If you have a system with only one CPU, say N. If you have a system with more than one CPU, say Y.  If you say N here, the kernel will run on uni- and multiprocessor machines, but will use only one CPU of a multiprocessor machine. If you say Y here, the kernel will run on many, but not all, uniprocessor machines. On a uniprocessor machine, the kernel will run faster if you say N here.  Note that if you say Y here and choose architecture 586 or Pentium under Processor family, the kernel will not work on 486 architectures. Similarly, multiprocessor kernels for the PPro architecture may not work on all Pentium based boards.  People using multiprocessor machines who say Y here should also say Y to Enhanced Real Time Clock Support, below. The Advanced Power Management code will be disabled if you say Y here.  See also <file:Documentation/x86/i386/IO-APIC.txt>, <file:Documentation/lockup-watchdogs.txt> and the SMP-HOWTO available at <http://www.tldp.org/docs.html#howto>.  If you don't know what to do here, say N."
HAVE_RELIABLE_STACKTRACE,https://cateee.net/lkddb/web-lkddb/HAVE_RELIABLE_STACKTRACE.html,,"Architecture has a save_stack_trace_tsk_reliable() function which only returns a stack trace if it can guarantee the trace is reliable."
KEYBOARD_GPIO,https://cateee.net/lkddb/web-lkddb/KEYBOARD_GPIO.html,,"This driver implements support for buttons connected to GPIO pins of various CPUs (and some other chips).  Say Y here if your device has buttons connected directly to such GPIO pins.  Your board-specific setup logic must also provide a platform device, with configuration data saying which GPIOs are used.  To compile this driver as a module, choose M here: the module will be called gpio_keys."
CDROM_PKTCDVD,https://cateee.net/lkddb/web-lkddb/CDROM_PKTCDVD.html,,"Note: This driver is deprecated and will be removed from the kernel in the near future!  If you have a CDROM/DVD drive that supports packet writing, say Y to include support. It should work with any MMC/Mt Fuji compliant ATAPI or SCSI drive, which is just about any newer DVD/CD writer.  Currently only writing to CD-RW, DVD-RW, DVD+RW and DVDRAM discs is possible. DVD-RW disks must be in restricted overwrite mode.  See the file <file:Documentation/cdrom/packet-writing.txt> for further information on the use of this driver.  To compile this driver as a module, choose M here: the module will be called pktcdvd."
TTY_PRINTK,https://cateee.net/lkddb/web-lkddb/TTY_PRINTK.html,,"If you say Y here, the support for writing user messages (i.e. console messages) via printk is available.  The feature is useful to inline user messages with kernel messages. In order to use this feature, you should output user messages to /dev/ttyprintk or redirect console to this TTY.  If unsure, say N."
SENSORS_ADT7X10,https://cateee.net/lkddb/web-lkddb/SENSORS_ADT7X10.html,,"This module contains common code shared by the ADT7310/ADT7320 and ADT7410/ADT7420 temperature monitoring chip drivers.  If build as a module, the module will be called adt7x10."
SERIO_LIBPS2,https://cateee.net/lkddb/web-lkddb/SERIO_LIBPS2.html,,"Say Y here if you are using a driver for device connected to a PS/2 port, such as PS/2 mouse or standard AT keyboard.  To compile this driver as a module, choose M here: the module will be called libps2."
MTD_SPI_NOR,https://cateee.net/lkddb/web-lkddb/MTD_SPI_NOR.html,,"This is the framework for the SPI NOR which can be used by the SPI device drivers and the SPI-NOR device driver."
AF_RXRPC_IPV6,https://cateee.net/lkddb/web-lkddb/AF_RXRPC_IPV6.html,,"Say Y here to allow AF_RXRPC to use IPV6 UDP as well as IPV4 UDP as its network transport."
HYPERV_KEYBOARD,https://cateee.net/lkddb/web-lkddb/HYPERV_KEYBOARD.html,,"Select this option to enable the Hyper-V Keyboard driver.  To compile this driver as a module, choose M here: the module will be called hyperv_keyboard."
MAC80211_MESH,https://cateee.net/lkddb/web-lkddb/MAC80211_MESH.html,,"This options enables support of Draft 802.11s mesh networking. The implementation is based on Draft 2.08 of the Mesh Networking amendment.  However, no compliance with that draft is claimed or even possible, as drafts leave a number of identifiers to be defined after ratification.  For more information visit http://o11s.org/."
UNIX_DIAG,https://cateee.net/lkddb/web-lkddb/UNIX_DIAG.html,,"Support for UNIX socket monitoring interface used by the ss tool. If unsure, say Y."
IA32_AOUT,https://cateee.net/lkddb/web-lkddb/IA32_AOUT.html,,"Support old a.out binaries in the 32bit emulation."
COMPILE_TEST,https://cateee.net/lkddb/web-lkddb/COMPILE_TEST.html,,"Some drivers can be compiled on a different platform than they are intended to be run on. Despite they cannot be loaded there (or even when they load they cannot be used due to missing HW support), developers still, opposing to distributors, might want to build such drivers to compile-test them.  If you are a developer and want to build everything available, say Y here. If you are a user/distributor, say N here to exclude useless drivers to be distributed."
X86_INTEL_LPSS,https://cateee.net/lkddb/web-lkddb/X86_INTEL_LPSS.html,,"Select to build support for Intel Low Power Subsystem such as found on Intel Lynxpoint PCH. Selecting this option enables things like clock tree (common clock framework) and pincontrol which are needed by the LPSS peripheral drivers."
VHOST_NET,https://cateee.net/lkddb/web-lkddb/VHOST_NET.html,,"This kernel module can be loaded in host kernel to accelerate guest networking with virtio_net. Not to be confused with virtio_net module itself which needs to be loaded in guest kernel.  To compile this driver as a module, choose M here: the module will be called vhost_net."
BCACHE,https://cateee.net/lkddb/web-lkddb/BCACHE.html,,"Allows a block device to be used as cache for other devices. uses a btree for indexing and the layout is optimized for SSDs.  See Documentation/bcache.txt for details."
BLK_WBT_SQ,https://cateee.net/lkddb/web-lkddb/BLK_WBT_SQ.html,,"Enable writeback throttling by default on legacy single queue devices"
MMC_USDHI6ROL0,https://cateee.net/lkddb/web-lkddb/MMC_USDHI6ROL0.html,,"This selects support for the Renesas USDHI6ROL0 SD/SDIO Host Controller"
COMEDI,https://cateee.net/lkddb/web-lkddb/COMEDI.html,,"Enable support for a wide range of data acquisition devices for Linux."
EEPROM_MAX6875,https://cateee.net/lkddb/web-lkddb/EEPROM_MAX6875.html,,"If you say yes here you get read-only support for the user EEPROM of the Maxim MAX6874/5 EEPROM-programmable, quad power-supply sequencer/supervisor.  All other features of this chip should be accessed via i2c-dev.  This driver can also be built as a module.  If so, the module will be called max6875."
BATTERY_SBS,https://cateee.net/lkddb/web-lkddb/BATTERY_SBS.html,,"Say Y to include support for SBS battery driver for SBS-compliant gas gauges."
INPUT_CMA3000,https://cateee.net/lkddb/web-lkddb/INPUT_CMA3000.html,,"Say Y here if you want to use VTI CMA3000_D0x Accelerometer driver  This driver currently only supports I2C interface to the controller. Also select the I2C method.  If unsure, say N  To compile this driver as a module, choose M here: the module will be called cma3000_d0x."
SPI_ROCKCHIP,https://cateee.net/lkddb/web-lkddb/SPI_ROCKCHIP.html,,"This selects a driver for Rockchip SPI controller.  If you say yes to this option, support will be included for RK3066, RK3188 and RK3288 families of SPI controller. Rockchip SPI controller support DMA transport and PIO mode. The main usecase of this controller is to use spi flash as boot device."
SUSPEND_FREEZER,https://cateee.net/lkddb/web-lkddb/SUSPEND_FREEZER.html,,"This allows you to turn off the freezer for suspend. If this is done, no tasks are frozen for suspend to RAM/standby.  Turning OFF this setting is NOT recommended! If in doubt, say Y."
HID_SENSOR_CUSTOM_SENSOR,https://cateee.net/lkddb/web-lkddb/HID_SENSOR_CUSTOM_SENSOR.html,,"HID Sensor hub specification allows definition of some custom and generic sensors. Unlike other HID sensors, they can't be exported via Linux IIO because of custom fields. This is up to the manufacturer to decide how to interpret these special sensor ids and process in the user space. Currently some manufacturers are using these ids for sensor calibration and debugging other sensors. Manufacturers should't use these special custom sensor ids to export any of the standard sensors. Select this config option for custom/generic sensor support."
TOSHIBA_HAPS,https://cateee.net/lkddb/web-lkddb/TOSHIBA_HAPS.html,,"This driver adds support for the built-in accelerometer found on recent Toshiba laptops equipped with HID TOS620A device.  This driver receives ACPI notify events 0x80 when the sensor detects a sudden move or a harsh vibration, as well as an ACPI notify event 0x81 whenever the movement or vibration has been stabilized.  Also provides sysfs entries to get/set the desired protection level and resetting the HDD protection interface.  If you have a recent Toshiba laptop with a built-in accelerometer device, say Y."
LEDS_CLASS_FLASH,https://cateee.net/lkddb/web-lkddb/LEDS_CLASS_FLASH.html,,"This option enables the flash led sysfs class in /sys/class/leds. It wrapps LED Class and adds flash LEDs specific sysfs attributes and kernel internal API to it. You'll need this to provide support for the flash related features of a LED device. It can be built as a module."
PATA_PLATFORM,https://cateee.net/lkddb/web-lkddb/PATA_PLATFORM.html,,"This option enables support for generic directly connected ATA devices commonly found on embedded systems.  If unsure, say N."
CX_ECAT,https://cateee.net/lkddb/web-lkddb/CX_ECAT.html,,"Driver for EtherCAT master module located on CCAT FPGA that can be found on Beckhoff CX5020, and possibly other of CX Beckhoff CX series industrial PCs.  To compile this driver as a module, choose M here. The module will be called ec_bhf."
GREYBUS_LOOPBACK,https://cateee.net/lkddb/web-lkddb/GREYBUS_LOOPBACK.html,,"Select this option if you have a device that follows the Greybus Debug Log Class specification.  To compile this code as a module, chose M here: the module will be called gb-log.ko"
RXKAD,https://cateee.net/lkddb/web-lkddb/RXKAD.html,,"Provide kerberos 4 and AFS kaserver security handling for AF_RXRPC through the use of the key retention service.  See Documentation/networking/rxrpc.txt."
INTEL_TH_STH,https://cateee.net/lkddb/web-lkddb/INTEL_TH_STH.html,,"Software Trace Hub (STH) enables trace data from software trace sources to be sent out via Intel(R) Trace Hub. It uses stm class device to interface with its sources.  Say Y here to enable STH subdevice of Intel(R) Trace Hub."
HP206C,https://cateee.net/lkddb/web-lkddb/HP206C.html,,"Say yes here to build support for the HOPREF HP206C precision barometer and altimeter sensor.  This driver can also be built as a module. If so, the module will be called hp206c."
CRYPTO_DEV_VIRTIO,https://cateee.net/lkddb/web-lkddb/CRYPTO_DEV_VIRTIO.html,,"This driver provides support for virtio crypto device. If you choose 'M' here, this module will be called virtio_crypto."
NET_ACT_SKBEDIT,https://cateee.net/lkddb/web-lkddb/NET_ACT_SKBEDIT.html,,"Say Y here to change skb priority or queue_mapping settings.  If unsure, say N.  To compile this code as a module, choose M here: the module will be called act_skbedit."
MTD_ONENAND,https://cateee.net/lkddb/web-lkddb/MTD_ONENAND.html,,"This enables support for accessing all type of OneNAND flash devices. For further information see <http://www.samsung.com/Products/Semiconductor/OneNAND/index.htm>"
PHY_CPCAP_USB,https://cateee.net/lkddb/web-lkddb/PHY_CPCAP_USB.html,,"Enable this for USB to work on Motorola phones and tablets such as Droid 4."
TOUCHSCREEN_TSC2004,https://cateee.net/lkddb/web-lkddb/TOUCHSCREEN_TSC2004.html,,"Say Y here if you have a TSC2004 based touchscreen.  If unsure, say N.  To compile this driver as a module, choose M here: the module will be called tsc2004."
MTD_PHRAM,https://cateee.net/lkddb/web-lkddb/MTD_PHRAM.html,,"This is a re-implementation of the slram driver above.  Use this driver to access physical memory that the kernel proper doesn't have access to, memory beyond the mem=xxx limit, nvram, memory on the video card, etc..."
GPIO_XILINX,https://cateee.net/lkddb/web-lkddb/GPIO_XILINX.html,,"Say yes here to support the Xilinx FPGA GPIO device"
MFD_RDC321X,https://cateee.net/lkddb/web-lkddb/MFD_RDC321X.html,,"Say yes here if you want to have support for the RDC R-321x SoC southbridge which provides access to GPIOs and Watchdog using the southbridge PCI device configuration space."
PID_NS,https://cateee.net/lkddb/web-lkddb/PID_NS.html,,"Support process id namespaces.  This allows having multiple processes with the same pid as long as they are in different pid namespaces.  This is a building block of containers."
NET_SCH_DEFAULT,https://cateee.net/lkddb/web-lkddb/NET_SCH_DEFAULT.html,,"Support for selection of default queuing discipline.  Nearly all users can safely say no here, and the default of pfifo_fast will be used. Many distributions already set the default value via /proc/sys/net/core/default_qdisc.  If unsure, say N."
DMARD06,https://cateee.net/lkddb/web-lkddb/DMARD06.html,,"Say yes here to build support for the Domintech low-g tri-axial digital accelerometers: DMARD05, DMARD06, DMARD07.  To compile this driver as a module, choose M here: the module will be called dmard06."
ROCKCHIP_GRF,https://cateee.net/lkddb/web-lkddb/ROCKCHIP_GRF.html,,"The General Register Files are a central component providing special additional settings registers for a lot of soc-components. In a lot of cases there also need to be default settings initialized to make some of them conform to expectations of the kernel."
SCSI_ISCI,https://cateee.net/lkddb/web-lkddb/SCSI_ISCI.html,,"This driver supports the 6Gb/s SAS capabilities of the storage control unit found in the Intel(R) C600 series chipset."
SERIAL_SCCNXP_CONSOLE,https://cateee.net/lkddb/web-lkddb/SERIAL_SCCNXP_CONSOLE.html,,"Support for console on SCCNXP serial ports."
INPUT_GPIO_BEEPER,https://cateee.net/lkddb/web-lkddb/INPUT_GPIO_BEEPER.html,,"Say Y here if you have a beeper connected to a GPIO pin.  To compile this driver as a module, choose M here: the module will be called gpio-beeper."
IMA,https://cateee.net/lkddb/web-lkddb/IMA.html,,"The Trusted Computing Group(TCG) runtime Integrity Measurement Architecture(IMA) maintains a list of hash values of executables and other sensitive system files, as they are read or executed. If an attacker manages to change the contents of an important system file being measured, we can tell.  If your system has a TPM chip, then IMA also maintains an aggregate integrity value over this list inside the TPM hardware, so that the TPM can prove to a third party whether or not critical system files have been modified. Read <http://www.usenix.org/events/sec04/tech/sailer.html> to learn more about IMA. If unsure, say N."
MTD_OOPS,https://cateee.net/lkddb/web-lkddb/MTD_OOPS.html,,"This enables panic and oops messages to be logged to a circular buffer in a flash partition where it can be read back at some later point."
HID_SONY,https://cateee.net/lkddb/web-lkddb/HID_SONY.html,,"Support for    * Sony PS3 6-axis controllers   * Sony PS4 DualShock 4 controllers   * Buzz controllers   * Sony PS3 Blue-ray Disk Remote Control (Bluetooth)   * Logitech Harmony adapter for Sony Playstation 3 (Bluetooth)"
NLS_UTF8,https://cateee.net/lkddb/web-lkddb/NLS_UTF8.html,,"If you want to display filenames with native language characters from the Microsoft FAT file system family or from JOLIET CD-ROMs correctly on the screen, you need to include the appropriate input/output character sets. Say Y here for the UTF-8 encoding of the Unicode/ISO9646 universal character set."
